Region,SubRegion,StudyArea,SurveyYear,BatchCode,SurveyIndex,SurveyDate,Latitude,Longitude,Management,StructureType,Family,ScientificName,CommonName,Trophic,FishLength,FishCount
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3569,9/28/2006,27.91357,-93.60082,FGBNMS,HARD                                              ,Labridae,Scarus taeniopterus,Princess Parrotfish,H,12.5,7
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3569,9/28/2006,27.91357,-93.60082,FGBNMS,HARD                                              ,Labridae,Scarus taeniopterus,Princess Parrotfish,H,17.5,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3569,9/28/2006,27.91357,-93.60082,FGBNMS,HARD                                              ,Labridae,Scarus vetula,Queen Parrotfish,H,12.5,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3569,9/28/2006,27.91357,-93.60082,FGBNMS,HARD                                              ,Labridae,Sparisoma atomarium,Greenblotch Parrotfish,H,3,17
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3569,9/28/2006,27.91357,-93.60082,FGBNMS,HARD                                              ,Labridae,Sparisoma aurofrenatum,Redband Parrotfish,H,3,12
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3569,9/28/2006,27.91357,-93.60082,FGBNMS,HARD                                              ,Labridae,Sparisoma aurofrenatum,Redband Parrotfish,H,7.5,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3569,9/28/2006,27.91357,-93.60082,FGBNMS,HARD                                              ,Labridae,Thalassoma bifasciatum,Bluehead,I,3,70
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3569,9/28/2006,27.91357,-93.60082,FGBNMS,HARD                                              ,Labridae,Thalassoma bifasciatum,Bluehead,I,7.5,9
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3569,9/28/2006,27.91357,-93.60082,FGBNMS,HARD                                              ,Lutjanidae,Lutjanus griseus,Gray Snapper,I,45,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3569,9/28/2006,27.91357,-93.60082,FGBNMS,HARD                                              ,Opistognathidae,Opistognathus aurifrons,Yellowhead Jawfish,PL,3,5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3569,9/28/2006,27.91357,-93.60082,FGBNMS,HARD                                              ,Pomacanthidae,Holacanthus tricolor,Rock Beauty,I,3,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3569,9/28/2006,27.91357,-93.60082,FGBNMS,HARD                                              ,Pomacanthidae,Holacanthus tricolor,Rock Beauty,I,12.5,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3569,9/28/2006,27.91357,-93.60082,FGBNMS,HARD                                              ,Pomacanthidae,Pomacanthus paru,French Angelfish,I,40,2
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3569,9/28/2006,27.91357,-93.60082,FGBNMS,HARD                                              ,Pomacentridae,Chromis cyanea,Blue Chromis,PL,3,2
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3569,9/28/2006,27.91357,-93.60082,FGBNMS,HARD                                              ,Pomacentridae,Chromis insolata,Sunshinefish,PL ,3,40
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3569,9/28/2006,27.91357,-93.60082,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,3,3
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3569,9/28/2006,27.91357,-93.60082,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,7.5,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3569,9/28/2006,27.91357,-93.60082,FGBNMS,HARD                                              ,Pomacentridae,Stegastes partitus,Bicolor Damselfish,H,3,7
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3569,9/28/2006,27.91357,-93.60082,FGBNMS,HARD                                              ,Pomacentridae,Stegastes planifrons,Threespot Damselfish,I,3,8
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3569,9/28/2006,27.91357,-93.60082,FGBNMS,HARD                                              ,Pomacentridae,Stegastes planifrons,Threespot Damselfish,I,7.5,3
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3569,9/28/2006,27.91357,-93.60082,FGBNMS,HARD                                              ,Pomacentridae,Stegastes variabilis,Cocoa Damselfish,H,3,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3569,9/28/2006,27.91357,-93.60082,FGBNMS,HARD                                              ,Serranidae,Dermatolepis inermis,Marbeled Grouper,P ,55,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3569,9/28/2006,27.91357,-93.60082,FGBNMS,HARD                                              ,Serranidae,Mycteroperca interstitialis,Yellowmouth Grouper,P,7.5,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3569,9/28/2006,27.91357,-93.60082,FGBNMS,HARD                                              ,Serranidae,Mycteroperca tigris,Tiger Grouper,P,45,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3569,9/28/2006,27.91357,-93.60082,FGBNMS,HARD                                              ,Serranidae,Mycteroperca tigris,Tiger Grouper,P,55,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3569,9/28/2006,27.91357,-93.60082,FGBNMS,HARD                                              ,Serranidae,Paranthias furcifer,Atlantic Creolefish,PL,17.5,55
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3569,9/28/2006,27.91357,-93.60082,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,3,4
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus bahianus,ocean Surgeonfish,H,7.5,4
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,7.5,2
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Gobiidae,Coryphopterus glaucofraenum,Bridled Goby,I,3,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Gobiidae,Gnatholepis thompsoni,Goldspot Goby,H,7.5,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Labridae,Bodianus pulchellus,Spotfin Hogfish,I ,7.5,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Labridae,Bodianus rufus,Spanish Hogfish,I,7.5,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Labridae,Bodianus rufus,Spanish Hogfish,I,12.5,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Labridae,Halichoeres bivittatus,Slippery Dick,I,7.5,3
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Labridae,Halichoeres bivittatus,Slippery Dick,I,12.5,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Labridae,Halichoeres burekae,Mardi Gras Wrasse,I,7.5,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Labridae,Halichoeres garnoti,Yellowhead Wrasse,I,7.5,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Labridae,Halichoeres maculipinna,Clown Wrasse,I,7.5,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Labridae,Halichoeres maculipinna,Clown Wrasse,I,12.5,2
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Labridae,Scarus taeniopterus,Princess Parrotfish,H,7.5,2
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Labridae,Thalassoma bifasciatum,Bluehead,I,3,30
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Labridae,Thalassoma bifasciatum,Bluehead,I,7.5,12
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Lutjanidae,Lutjanus griseus,Gray Snapper,I,27.5,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Lutjanidae,Lutjanus jocu,Dog Snapper,P,32.5,2
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Pomacanthidae,Pomacanthus paru,French Angelfish,I,27.5,3
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Pomacentridae,Chromis cyanea,Blue Chromis,PL,7.5,10
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Pomacentridae,Chromis cyanea,Blue Chromis,PL,12.5,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Pomacentridae,Chromis insolata,Sunshinefish,PL ,7.5,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,7.5,4
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,7.5,2
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Pomacentridae,Stegastes planifrons,Threespot Damselfish,I,3,2
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Pomacentridae,Stegastes planifrons,Threespot Damselfish,I,7.5,8
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Serranidae,Paranthias furcifer,Atlantic Creolefish,PL,27.5,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Sparidae,Calamus calamus,Saucereye Porgy,I,27.5,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,7.5,2
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus bahianus,ocean Surgeonfish,H,17.5,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,3,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Balistidae,Melichthys niger,Black Durgon,H,27.5,2
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Carangidae,Carangoides ruber,Bar Jack,P,45,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Chaetodontidae,Chaetodon sedentarius,Reef Butterflyfish,I,7.5,2
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Chaetodontidae,Prognathodes aculeatus,Longsnout Butterflyfish,I,3,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Gobiidae,Elacatinus oceanops,Neon Goby,I ,3,4
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Gobiidae,Gnatholepis thompsoni,Goldspot Goby,H,3,3
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Labridae,Bodianus rufus,Spanish Hogfish,I,3,4
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Labridae,Bodianus rufus,Spanish Hogfish,I,7.5,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Labridae,Clepticus parrae,Creole Wrasse,PL,3,3
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Labridae,Clepticus parrae,Creole Wrasse,PL,7.5,254
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Labridae,Clepticus parrae,Creole Wrasse,PL,17.5,6
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Labridae,Clepticus parrae,Creole Wrasse,PL,22.5,10
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Labridae,Halichoeres garnoti,Yellowhead Wrasse,I,3,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Labridae,Halichoeres garnoti,Yellowhead Wrasse,I,7.5,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Labridae,Halichoeres maculipinna,Clown Wrasse,I,7.5,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Labridae,Scarus taeniopterus,Princess Parrotfish,H,3,6
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Labridae,Scarus taeniopterus,Princess Parrotfish,H,7.5,3
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Labridae,Scarus vetula,Queen Parrotfish,H,40,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Labridae,Sparisoma aurofrenatum,Redband Parrotfish,H,3,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Labridae,Sparisoma viride,Stoplight Parrotfish,H,3,2
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Labridae,Sparisoma viride,Stoplight Parrotfish,H,7.5,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Labridae,Sparisoma viride,Stoplight Parrotfish,H,45,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Labridae,Thalassoma bifasciatum,Bluehead,I,3,110
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Labridae,Thalassoma bifasciatum,Bluehead,I,7.5,3
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Pomacentridae,Chromis cyanea,Blue Chromis,PL,3,1
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Pomacentridae,Chromis insolata,Sunshinefish,PL ,3,4
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,3,45
